"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-04","50","61","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-05","51","61","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-06","50","60","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-07","50","58","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-08","51","59","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-09","51","62","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-10","52","64","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-11","50","59","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-12","52","64","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-13","53","57","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-14","54","56","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-15","54","56","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-16","55","58","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-17","55","61","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-18","57","63","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-19","53","61","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-20","56","62","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-21","58","65","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-22","56","66","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-23","55","67","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-24","51","56","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-25","51","57","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-26","51","60","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-27","55","63","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-02-28","54","63","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-01","52","63","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-02","54","61","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-03","51","62","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-04","55","63","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-05","55","70","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-06","56","69","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-07","58","70","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-08","60","73","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-09","63","76","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-10","66","79","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-11","64","80","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-12","62","74","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-13","61","73","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-14","60","71","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-15","54","70","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-16","55","64","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-17","57","66","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-18","57","64","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-19","57","63","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-20","56","61","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-21","55","61","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-22","54","58","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-23","54","61","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-24","51","61","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-25","50","62","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-26","54","66","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-27","59","67","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-28","56","64","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-29","55","63","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-30","54","67","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-03-31","55","69","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-01","59","72","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-02","57","68","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-03","54","63","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-04","51","61","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-05","56","70","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-06","60","74","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-07","54","63","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-08","51","60","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-09","56","66","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-10","59","72","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-11","59","70","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-12","54","66","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-13","51","63","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-14","54","67","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-15","57","75","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-16","62","76","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-17","62","71","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-18","59","70","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-19","58","70","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-20","56","71","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-21","59","75","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-22","63","78","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-23","57","63","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-24","56","66","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-25","57","72","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-26","61","75","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-27","60","70","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-28","59","66","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-29","61","72","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-04-30","61","71","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-01","62","76","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-02","64","79","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-03","63","76","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-04","64","72","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-05","63","70","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-06","61","71","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-07","60","71","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-08","58","61","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-09","56","65","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-10","56","69","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-11","61","76","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-12","65","81","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-13","70","83","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-14","70","84","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-15","69","76","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-16","63","74","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-17","57","64","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-18","63","71","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-19","64","71","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-20","64","78","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-21","67","85","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-22","72","90","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-23","70","89","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-24","72","91","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-25","75","94","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-26","73","90","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-27","70","85","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-28","64","74","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-29","64","77","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-30","69","86","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-05-31","74","90","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-01","74","87","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-02","74","87","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-03","74","89","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-04","72","87","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-05","65","77","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-06","61","74","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-07","62","75","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-08","60","66","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-09","68","77","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-10","71","85","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-11","72","87","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-12","73","90","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-13","77","95","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-14","75","89","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-15","72","88","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-16","60","65","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-17","62","71","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-18","65","74","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-19","67","80","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-20","69","84","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-21","69","82","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-22","71","88","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-23","71","86","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-24","69","81","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-25","67","80","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-26","68","80","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-27","68","80","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-28","71","84","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-29","77","95","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-06-30","81","98","64"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-01","81","98","64"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-02","76","92","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-03","76","94","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-04","78","97","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-05","73","89","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-06","76","94","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-07","74","87","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-08","71","85","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-09","73","85","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-10","73","89","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-11","79","96","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-12","83","101","64"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-13","85","102","67"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-14","86","103","68"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-15","86","104","67"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-16","85","105","65"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-17","85","102","68"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-18","79","94","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-19","77","94","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-20","80","100","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-21","75","86","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-22","76","93","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-23","81","104","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-24","83","101","65"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-25","81","99","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-26","82","100","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-27","78","96","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-28","78","94","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-29","78","95","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-30","81","99","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-07-31","81","99","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-01",,"101","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-02",,"96","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-03",,"97","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-04",,"99","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-05",,"102","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-06",,"102","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-07",,"102","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-08",,"93","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-09",,"98","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-10",,"96","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-11",,"99","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-12",,"99","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-13",,"82","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-14",,"84","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-15",,"81","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-16",,"93","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-17",,"90","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-18",,"79","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-19",,"84","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-20",,"91","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-21",,"92","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-22",,"96","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-23",,"96","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-24",,"86","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-25",,"90","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-26",,"97","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-27",,"99","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-28",,"98","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-29",,"91","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-30",,"93","65"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-08-31",,"97","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-01",,"93","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-02",,"89","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-03",,"87","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-04",,"83","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-05",,"89","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-06",,"88","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-07",,"85","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-08",,"75","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-09",,"72","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-10",,"77","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-11",,"77","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-12",,"80","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-13",,"78","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-14",,"76","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-15",,"81","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-16",,"76","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-17",,"80","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-18",,"85","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-19",,"91","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-20",,"89","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-21",,"88","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-22",,"87","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-23",,"77","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-24",,"80","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-25",,"84","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-26",,"87","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-27",,"85","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-28",,"95","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-29",,"92","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-09-30",,"92","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-01",,"83","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-02",,"74","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-03",,"73","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-04",,"77","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-05",,"82","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-06",,"85","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-07",,"83","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-08",,"74","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-09",,"83","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-10",,"82","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-11",,"80","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-12",,"88","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-13",,"87","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-14",,"84","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-15",,"72","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-16",,"86","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-17",,"83","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-18",,"71","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-19",,"71","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-20",,"77","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-21",,"78","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-22",,"80","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-23",,"79","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-24",,"77","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-25",,"69","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-26",,"63","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-27",,"67","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-28",,"68","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-29",,"68","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-30",,"70","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-10-31",,"74","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-01",,"74","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-02",,"66","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-03",,"65","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-04",,"69","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-05",,"68","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-06",,"67","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-07",,"64","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-08",,"63","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-09",,"69","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-10",,"68","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-11",,"68","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-12",,"66","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-13",,"71","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-14",,"77","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-15",,"76","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-16",,"74","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-17",,"72","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-18",,"74","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-19",,"72","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-20",,"72","37"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-21",,"71","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-22",,"72","37"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-23",,"72","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-24",,"63","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-25",,"66","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-26",,"58","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-27",,"56","31"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-28",,"49","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-29",,"54","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-11-30",,"53","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-01",,"60","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-02",,"56","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-03",,"55","32"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-04",,"55","31"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-05",,"55","32"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-06",,"56","28"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-07",,"50","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-08",,"61","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-09",,"64","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-10",,"61","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-11",,"59","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-12",,"57","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-13",,"58","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-14",,"53","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-15",,"49","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-16",,"43","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2005-12-17",,"45","41"
